ImageIndex,record_id,processid,specimen_identifiers,identification_method,phylum,class,order,family,genus,species,sex,lifestage,lat,lon,site_code,caption,media_descriptor,image_file,copyright_institution,photographer
ImgIndex_1200,7010193,CRICO534-16,NID-N2804,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,F,Adult,35.6739,-83.4335,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2804_1+1570646236.jpg,University of Nebraska,Tom Powers
ImgIndex_1201,7010193,CRICO534-16,NID-N2804,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,F,Adult,35.6739,-83.4335,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2804_2+1570646276.jpg,University of Nebraska,Tom Powers
ImgIndex_1202,7010193,CRICO534-16,NID-N2804,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,F,Adult,35.6739,-83.4335,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID2804_3+1570646310.jpg,University of Nebraska,Tom Powers
ImgIndex_1203,7010194,CRICO535-16,NID-N2805,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG04,F,Adult,35.6739,-83.4335,,female entire body1000X  magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID2805_1+1466710994.jpg,Tom Powers,Tom Powers
ImgIndex_1204,7010195,CRICO536-16,NID-N2807,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2807_1+1570728656.jpg,University of Nebraska,Tom Powers
ImgIndex_1205,7010195,CRICO536-16,NID-N2807,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile tail with scales,Tail,http://www.boldsystems.org/pics/CRICO/NID2807_4+1570728770.jpg,University of Nebraska,Tom Powers
ImgIndex_1206,7010195,CRICO536-16,NID-N2807,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2807_2+1570728690.jpg,University of Nebraska,Tom Powers
ImgIndex_1207,7010195,CRICO536-16,NID-N2807,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile head cuticle with scales,Head,http://www.boldsystems.org/pics/CRICO/NID2807_3+1570728728.jpg,University of Nebraska,Tom Powers
ImgIndex_1208,7010196,CRICO537-16,NID-N2808,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,F,Adult,35.6739,-83.4335,,Female tail cuticle with anastomosis,Tail,http://www.boldsystems.org/pics/CRICO/NID2808_3+1570735608.jpg,University of Nebraska,Tom Powers
ImgIndex_1209,7010196,CRICO537-16,NID-N2808,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,F,Adult,35.6739,-83.4335,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2808_1+1570735476.jpg,University of Nebraska,Tom Powers
ImgIndex_1210,7010196,CRICO537-16,NID-N2808,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,F,Adult,35.6739,-83.4335,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2808_2+1570735522.jpg,University of Nebraska,Tom Powers
ImgIndex_1211,7010197,CRICO538-16,NID-N2811,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2811_2+1571161302.jpg,University of Nebraska,Tom Powers
ImgIndex_1212,7010197,CRICO538-16,NID-N2811,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2811_1+1571161250.jpg,University of Nebraska,Tom Powers
ImgIndex_1213,7010197,CRICO538-16,NID-N2811,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile midbody cuticle with crenation and anastomoses,Midbody,http://www.boldsystems.org/pics/CRICO/NID2811_3+1571161372.jpg,University of Nebraska,Tom Powers
ImgIndex_1214,7010197,CRICO538-16,NID-N2811,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile tail with crenation,Tail,http://www.boldsystems.org/pics/CRICO/NID2811_4+1571161430.jpg,University of Nebraska,Tom Powers
ImgIndex_1215,7010198,CRICO539-16,NID-N2813,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8708,-96.8156,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2813_1+1571169274.jpg,University of Nebraska,Tom Powers
ImgIndex_1216,7010198,CRICO539-16,NID-N2813,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8708,-96.8156,,Female tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2813_4+1571169414.jpg,University of Nebraska,Tom Powers
ImgIndex_1217,7010198,CRICO539-16,NID-N2813,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8708,-96.8156,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2813_2+1571169318.jpg,University of Nebraska,Tom Powers
ImgIndex_1218,7010198,CRICO539-16,NID-N2813,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8708,-96.8156,,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2813_3+1571169362.jpg,University of Nebraska,Tom Powers
ImgIndex_1219,7010199,CRICO540-16,NID-N2814,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2814_4+1571427188.jpg,University of Nebraska,Tom Powers
ImgIndex_1220,7010199,CRICO540-16,NID-N2814,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2814_1+1571427072.jpg,University of Nebraska,Tom Powers
ImgIndex_1221,7010199,CRICO540-16,NID-N2814,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2814_2+1571427108.jpg,University of Nebraska,Tom Powers
ImgIndex_1222,7010199,CRICO540-16,NID-N2814,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8708,-96.8156,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2814_3+1571427144.jpg,University of Nebraska,Tom Powers
ImgIndex_1223,7010200,CRICO541-16,NID-N2815,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8708,-96.8156,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2815_2+1572022826.jpg,University of Nebraska,Tom Powers
ImgIndex_1224,7010200,CRICO541-16,NID-N2815,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8708,-96.8156,,Female tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2815_4+1572022896.jpg,University of Nebraska,Tom Powers
ImgIndex_1225,7010200,CRICO541-16,NID-N2815,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8708,-96.8156,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2815_1+1572022758.jpg,University of Nebraska,Tom Powers
ImgIndex_1226,7010200,CRICO541-16,NID-N2815,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8708,-96.8156,,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2815_3+1572022856.jpg,University of Nebraska,Tom Powers
ImgIndex_1227,7010200,CRICO541-16,NID-N2815,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8708,-96.8156,,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID2815_5+1572022938.jpg,University of Nebraska,Tom Powers
ImgIndex_1228,7010201,CRICO542-16,NID-N2816,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2816_1+1572547526.jpg,University of Nebraska,Tom Powers
ImgIndex_1229,7010201,CRICO542-16,NID-N2816,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2816_3+1572547648.jpg,University of Nebraska,Tom Powers
ImgIndex_1230,7010201,CRICO542-16,NID-N2816,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2816_2+1572547572.jpg,University of Nebraska,Tom Powers
ImgIndex_1231,7010201,CRICO542-16,NID-N2816,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID2816_4+1572547718.jpg,University of Nebraska,Tom Powers
ImgIndex_1232,7010201,CRICO542-16,NID-N2816,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID2816_5+1572547774.jpg,University of Nebraska,Tom Powers
ImgIndex_1233,7010202,CRICO543-16,NID-N2817,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2817_1+1573151132.jpg,University of Nebraska,Tom Powers
ImgIndex_1234,7010202,CRICO543-16,NID-N2817,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2817_4+1573151254.jpg,University of Nebraska,Tom Powers
ImgIndex_1235,7010202,CRICO543-16,NID-N2817,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2817_3+1573151220.jpg,University of Nebraska,Tom Powers
ImgIndex_1236,7010202,CRICO543-16,NID-N2817,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2817_2+1573151188.jpg,University of Nebraska,Tom Powers
ImgIndex_1237,7010202,CRICO543-16,NID-N2817,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID2817_5+1573151318.jpg,University of Nebraska,Tom Powers
ImgIndex_1238,7010203,CRICO544-16,NID-N2818,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile entire body cuticle,Entire,http://www.boldsystems.org/pics/CRICO/NID2818_2+1574111956.jpg,University of Nebraska,Tom Powers
ImgIndex_1239,7010203,CRICO544-16,NID-N2818,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2818_4+1574111928.jpg,University of Nebraska,Tom Powers
ImgIndex_1240,7010203,CRICO544-16,NID-N2818,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2818_1+1574111990.jpg,University of Nebraska,Tom Powers
ImgIndex_1241,7010203,CRICO544-16,NID-N2818,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2818_3+1574112020.jpg,University of Nebraska,Tom Powers
ImgIndex_1242,7010204,CRICO545-16,NID-N2819,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2819_2+1574188662.jpg,University of Nebraska,Tom Powers
ImgIndex_1243,7010204,CRICO545-16,NID-N2819,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sphagni,,Juvenile,35.6739,-83.4335,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2819_1+1574188588.jpg,University of Nebraska,Tom Powers
ImgIndex_1244,7010205,CRICO546-16,NID-N2820,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2820_2+1574195706.jpg,University of Nebraska,Tom Powers
ImgIndex_1245,7010205,CRICO546-16,NID-N2820,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2820_1+1574195770.jpg,University of Nebraska,Tom Powers
ImgIndex_1246,7010205,CRICO546-16,NID-N2820,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2820_3+1574195736.jpg,University of Nebraska,Tom Powers
ImgIndex_1247,7010205,CRICO546-16,NID-N2820,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2820_4+1574195666.jpg,University of Nebraska,Tom Powers
ImgIndex_1248,7010206,CRICO547-16,NID-N2822,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2822_2+1574281696.jpg,University of Nebraska,Tom Powers
ImgIndex_1249,7010206,CRICO547-16,NID-N2822,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2822_1+1574281736.jpg,University of Nebraska,Tom Powers
ImgIndex_1250,7010206,CRICO547-16,NID-N2822,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8578,-96.7965,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID2822_3+1574281672.jpg,University of Nebraska,Tom Powers
ImgIndex_1251,7010207,CRICO548-16,NID-N2825,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2825_2+1574365322.jpg,University of Nebraska,Tom Powers
ImgIndex_1252,7010207,CRICO548-16,NID-N2825,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2825_1+1574365360.jpg,University of Nebraska,Tom Powers
ImgIndex_1253,7010207,CRICO548-16,NID-N2825,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID2825_4+1574365246.jpg,University of Nebraska,Tom Powers
ImgIndex_1254,7010207,CRICO548-16,NID-N2825,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,,Juvenile,35.6739,-83.4335,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID2825_3+1574365288.jpg,University of Nebraska,Tom Powers
ImgIndex_1255,7010229,CRICO570-16,NID-N2861,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,F,Adult,39.1046,-96.61,,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID2861_2+1466711344.jpg,University of Nebraska,Tom Powers
ImgIndex_1256,7010229,CRICO570-16,NID-N2861,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,F,Adult,39.1046,-96.61,,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID2861_1+1466711286.jpg,University of Nebraska,Tom Powers
ImgIndex_1257,7010229,CRICO570-16,NID-N2861,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,F,Adult,39.1046,-96.61,,female tail cuticle 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID2861_4+1466711642.jpg,University of Nebraska,Tom Powers
ImgIndex_1258,7010229,CRICO570-16,NID-N2861,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,F,Adult,39.1046,-96.61,,female tail 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID2861_3+1466711388.jpg,University of Nebraska,Tom Powers
ImgIndex_1259,7010230,CRICO571-16,NID-N2862,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG08,F,Adult,39.1046,-96.61,,female midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID2862_3+1466712036.jpg,University of Nebraska,Tom Powers
ImgIndex_1260,7010230,CRICO571-16,NID-N2862,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG08,F,Adult,39.1046,-96.61,,female tail 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID2862_4+1466712100.jpg,University of Nebraska,Tom Powers
ImgIndex_1261,7010230,CRICO571-16,NID-N2862,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG08,F,Adult,39.1046,-96.61,,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID2862_1+1466711936.jpg,University of Nebraska,Tom Powers
ImgIndex_1262,7010230,CRICO571-16,NID-N2862,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG08,F,Adult,39.1046,-96.61,,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID2862_2+1466711980.jpg,University of Nebraska,Tom Powers
ImgIndex_1263,7010230,CRICO571-16,NID-N2862,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG08,F,Adult,39.1046,-96.61,,female tail and vulva 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID2862_5+1466712160.jpg,University of Nebraska,Tom Powers
ImgIndex_1264,7009822,CRICO163-16,NID-N1087,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema curvatum,F,Adult,41.1415,-96.2798,Central Tall Grasslands,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1087_2+1519330158.jpg,University of Nebraska,Tom Powers
ImgIndex_1265,7009822,CRICO163-16,NID-N1087,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema curvatum,F,Adult,41.1415,-96.2798,Central Tall Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1087_1+1519330030.jpg,University of Nebraska,Tom Powers
ImgIndex_1266,7009822,CRICO163-16,NID-N1087,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema curvatum,F,Adult,41.1415,-96.2798,Central Tall Grasslands,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1087_3+1519330200.jpg,University of Nebraska,Tom Powers
ImgIndex_1267,7009823,CRICO164-16,NID-N1088,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema curvatum,F,Adult,41.1415,-96.2798,Central Tall Grasslands,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1088_2+1519330786.jpg,University of Nebraska,Tom Powers
ImgIndex_1268,7009823,CRICO164-16,NID-N1088,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema curvatum,F,Adult,41.1415,-96.2798,Central Tall Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1088_1+1519330666.jpg,University of Nebraska,Tom Powers
ImgIndex_1269,7009823,CRICO164-16,NID-N1088,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema curvatum,F,Adult,41.1415,-96.2798,Central Tall Grasslands,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1088_3+1519330828.jpg,University of Nebraska,Tom Powers
